#symbol_id,symbol_value,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
AAPL R735QTJ8XC9X,AAPL,93.8900,93.8900,93.8600,93.7700,1201,,,,,,,
AAPL W78ZEOCU7FGM|AAPL R735QTJ8XC9X,AAPL  160115C00650000,75.4000,77.3600,73.7500,73.9900,0,3947,0,0.6074203,0.0000000,0.0000000,0.0348887,10.2237886
AAPL VRCWP6I4SZWM|AAPL R735QTJ8XC9X,AAPL  140613C00652500,8.9000,8.9500,6.4000,6.5000,0,576,0,0,0,0,0,0
AAPL VS4H7SQUY4EE|AAPL R735QTJ8XC9X,AAPL  140711C00652500,14.6500,15.3000,14.6500,14.9500,0,42,0,0.9762606,0.0000000,0.0000000,0.0638857,0.5002600
AAPL VSI9H3V80ONA|AAPL R735QTJ8XC9X,AAPL  140725C00652500,23.1100,23.1100,21.8000,21.8000,0,22,0,0.9646030,0.0000000,0.0000000,0.0629667,0.7501742
AAPL VRCWOFJCEF6U|AAPL R735QTJ8XC9X,AAPL  140613C00655000,7.6500,7.9000,5.4900,5.5000,0,4191,0,0,0,0,0,0
AAPL VRKS96GP0GH2|AAPL R735QTJ8XC9X,AAPL  140621C00655000,10.3000,10.4500,7.9100,8.0000,0,4569,0,0.9931590,0.0000000,0.0000000,0.0651666,0.1435380
AAPL VRQOXQNPGZFQ|AAPL R735QTJ8XC9X,AAPL  140627C00655000,11.7300,12.9000,10.2000,10.2000,0,54,0,0.9880590,0.0000000,0.0000000,0.0647645,0.2511606
AAPL VS4H71S2JJOM|AAPL R735QTJ8XC9X,AAPL  140711C00655000,15.1000,15.3000,13.4500,13.4900,0,109,0,0.9762606,0.0000000,0.0000000,0.0638344,0.5021767
AAPL VSCCRSPF5KYU|AAPL R735QTJ8XC9X,AAPL  140719C00655000,17.6500,18.0500,15.3500,15.3500,0,1793,0,0.9695820,0.0000000,0.0000000,0.0633079,0.6455497
AAPL VSI9GCWFM3XI|AAPL R735QTJ8XC9X,AAPL  140725C00655000,22.0000,23.5000,20.5000,20.5000,0,40,0,0.9646030,0.0000000,0.0000000,0.0629154,0.7530485
AAPL VT3XAEY5APGM|AAPL R735QTJ8XC9X,AAPL  140816C00655000,26.0000,26.7000,23.4500,23.5200,0,604,0,0.9465647,0.0000000,0.0000000,0.0614934,1.1469838
AAPL VUTYGAZS48KM|AAPL R735QTJ8XC9X,AAPL  141018C00655000,33.8000,35.0300,31.8000,31.8000,0,895,0,0.8967538,0.0000000,0.0000000,0.0575676,2.2731015
AAPL VXBK4TA52W6E|AAPL R735QTJ8XC9X,AAPL  150117C00655000,44.7300,45.3000,41.7500,41.7500,0,2085,0,0.8293959,0.0000000,0.0000000,0.0522603,3.8945701
AAPL VZS6D87BYSME|AAPL R735QTJ8XC9X,AAPL  150417C00655000,51.0000,51.6000,50.7600,50.7600,0,63,0,0.7677560,0.0000000,0.0000000,0.0474053,5.4922539
AAPL VRCWP6QEHQDI|AAPL R735QTJ8XC9X,AAPL  140613C00657500,6.8500,6.9000,4.7300,4.7900,0,516,0,0,0,0,0,0
AAPL VS4H7SZ4MUVA|AAPL R735QTJ8XC9X,AAPL  140711C00657500,14.5100,14.5100,13.0000,13.0500,0,61,0,0.9762606,0.0000000,0.0000000,0.0637830,0.5040935
AAPL VSI9H43HPF46|AAPL R735QTJ8XC9X,AAPL  140725C00657500,22.2000,22.2000,22.2000,22.2000,0,64,0,0.9646030,0.0000000,0.0000000,0.0628640,0.7559227
AAPL VRCWOCTXPF9I|AAPL R735QTJ8XC9X,AAPL  140613C00660000,5.9000,6.1000,3.9900,4.1000,0,5526,0,0,0,0,0,0
AAPL VRKS93RABGJQ|AAPL R735QTJ8XC9X,AAPL  140621C00660000,8.5000,8.5200,6.2900,6.3500,0,9924,0,0.9931590,0.0000000,0.0000000,0.0650639,0.1446338
AAPL VRQOXNYARZIE|AAPL R735QTJ8XC9X,AAPL  140627C00660000,10.2500,10.6400,8.4500,8.4500,0,395,0,0.9880590,0.0000000,0.0000000,0.0646618,0.2530779
AAPL VRWLM85B8IH2|AAPL R735QTJ8XC9X,AAPL  140703C00660000,11.0500,12.0000,9.6500,9.7000,0,83,0,0.9829852,0.0000000,0.0000000,0.0642618,0.3614952
AAPL VS4H6Z2NUJRA|AAPL R735QTJ8XC9X,AAPL  140711C00660000,12.9000,14.0900,11.6500,12.0000,0,518,0,0.9762606,0.0000000,0.0000000,0.0637317,0.5060102
AAPL VSCCRQ00GL1I|AAPL R735QTJ8XC9X,AAPL  140719C00660000,15.7000,16.0000,13.3500,13.4000,0,4930,0,0.9695820,0.0000000,0.0000000,0.0632052,0.6504776
AAPL VSI9GA70X406|AAPL R735QTJ8XC9X,AAPL  140725C00660000,19.8700,20.5000,19.8700,19.9000,0,109,0,0.9646030,0.0000000,0.0000000,0.0628127,0.7587969
AAPL VT3XAC8QLPJA|AAPL R735QTJ8XC9X,AAPL  140816C00660000,23.4900,24.3500,21.4000,21.5000,0,1643,0,0.9465647,0.0000000,0.0000000,0.0613908,1.1557394
AAPL VUTYG8ADF8NA|AAPL R735QTJ8XC9X,AAPL  141018C00660000,32.2500,33.0500,29.7300,29.8000,0,3507,0,0.8967538,0.0000000,0.0000000,0.0574651,2.2904534
AAPL VXBK4QKQDW92|AAPL R735QTJ8XC9X,AAPL  150117C00660000,42.0000,43.4000,40.0000,40.0000,0,4148,0,0.8293959,0.0000000,0.0000000,0.0521580,3.9242997
AAPL VZS6D5HX9SP2|AAPL R735QTJ8XC9X,AAPL  150417C00660000,50.4600,51.5200,49.0000,49.3900,0,211,0,0.7677560,0.0000000,0.0000000,0.0473032,5.5341795
AAPL W78ZEOD05RIE|AAPL R735QTJ8XC9X,AAPL  160115C00660000,72.0000,72.0000,70.1800,70.1800,0,694,0,0.6074203,0.0000000,0.0000000,0.0346856,10.3810777
AAPL VRCWP6YO6GUE|AAPL R735QTJ8XC9X,AAPL  140613C00662500,5.2000,5.2000,3.4500,3.4500,0,641,0,0,0,0,0,0
AAPL VSI9H4BRE5L2|AAPL R735QTJ8XC9X,AAPL  140725C00662500,19.2500,19.2500,17.9400,17.9400,0,63,0,0.9646030,0.0000000,0.0000000,0.0627614,0.7616712
AAPL VRCWOFKZXROM|AAPL R735QTJ8XC9X,AAPL  140613C00665000,4.4500,4.6000,2.9900,3.0000,0,2746,0,0,0,0,0,0
AAPL VRKS96ICJSYU|AAPL R735QTJ8XC9X,AAPL  140621C00665000,6.6000,6.8200,4.9800,5.0100,0,3493,0,0.9931590,0.0000000,0.0000000,0.0649611,0.1457295
AAPL VRQOXQPD0BXI|AAPL R735QTJ8XC9X,AAPL  140627C00665000,8.2900,8.7400,7.6000,7.6000,0,5,0,0.9880590,0.0000000,0.0000000,0.0645591,0.2549951
AAPL VSCCRSR2OXGM|AAPL R735QTJ8XC9X,AAPL  140719C00665000,13.5500,14.0700,11.6500,11.6800,0,2753,0,0.9695820,0.0000000,0.0000000,0.0631025,0.6554054
AAPL VSI9GCY35GFA|AAPL R735QTJ8XC9X,AAPL  140725C00665000,17.9000,17.9000,17.2500,17.2500,0,45,0,0.9646030,0.0000000,0.0000000,0.0627101,0.7645454
AAPL VT3XAEZSU1YE|AAPL R735QTJ8XC9X,AAPL  140816C00665000,21.3000,22.1100,19.5100,19.5100,0,1045,0,0.9465647,0.0000000,0.0000000,0.0612882,1.1644950
AAPL VUTYGB1FNL2E|AAPL R735QTJ8XC9X,AAPL  141018C00665000,30.4300,31.0300,27.5500,27.5500,0,1878,0,0.8967538,0.0000000,0.0000000,0.0573626,2.3078053
AAPL VXBK4TBSM8O6|AAPL R735QTJ8XC9X,AAPL  150117C00665000,39.8900,41.2900,37.7600,37.7800,0,1737,0,0.8293959,0.0000000,0.0000000,0.0520557,3.9540292
AAPL VZS6D88ZI546|AAPL R735QTJ8XC9X,AAPL  150417C00665000,48.7500,50.1000,48.0000,48.1500,0,522,0,0.7677560,0.0000000,0.0000000,0.0472011,5.5761051
AAPL VRCWP76XV7BA|AAPL R735QTJ8XC9X,AAPL  140613C00667500,3.8500,3.9000,2.5900,2.6300,0,592,0,0,0,0,0,0
AAPL VSI9H4K12W1Y|AAPL R735QTJ8XC9X,AAPL  140725C00667500,17.2000,17.8500,16.5400,17.0000,0,42,0,0.9646030,0.0000000,0.0000000,0.0626587,0.7674196
AAPL VRCWOCU3NRBA|AAPL R735QTJ8XC9X,AAPL  140613C00670000,3.4500,3.4500,2.2300,2.2500,0,3901,0,0,0,0,0,0
AAPL VRKS93RG9SLI|AAPL R735QTJ8XC9X,AAPL  140621C00670000,5.2500,5.5500,3.9500,3.9700,0,4193,0,0.9931590,0.0000000,0.0000000,0.0648584,0.1468252
AAPL VRQOXNYGQBK6|AAPL R735QTJ8XC9X,AAPL  140627C00670000,7.2700,7.4000,5.7900,5.7900,0,403,0,0.9880590,0.0000000,0.0000000,0.0644564,0.2569124
AAPL VRWLM85H6UIU|AAPL R735QTJ8XC9X,AAPL  140703C00670000,7.8500,8.6100,7.3000,7.8000,0,102,0,0.9829852,0.0000000,0.0000000,0.0640564,0.3669724
AAPL VS4H6Z2TSVT2|AAPL R735QTJ8XC9X,AAPL  140711C00670000,9.8500,10.2000,8.9200,9.5000,0,537,0,0.9762606,0.0000000,0.0000000,0.0635263,0.5136770
AAPL VSCCRQ06EX3A|AAPL R735QTJ8XC9X,AAPL  140719C00670000,11.8500,12.3000,10.1500,10.1500,0,3520,0,0.9695820,0.0000000,0.0000000,0.0629999,0.6603333
AAPL VSI9GA76VG1Y|AAPL R735QTJ8XC9X,AAPL  140725C00670000,16.7500,16.9000,15.3600,16.0000,0,151,0,0.9646030,0.0000000,0.0000000,0.0626074,0.7702938
AAPL VT3XAC8WK1L2|AAPL R735QTJ8XC9X,AAPL  140816C00670000,20.0000,20.4000,17.6500,17.8500,0,1327,0,0.9465647,0.0000000,0.0000000,0.0611856,1.1732506
AAPL VUTYG8AJDKP2|AAPL R735QTJ8XC9X,AAPL  141018C00670000,27.5200,29.2000,25.8000,26.0000,0,1981,0,0.8967538,0.0000000,0.0000000,0.0572601,2.3251572
AAPL VXBK4QKWC8AU|AAPL R735QTJ8XC9X,AAPL  150117C00670000,38.9100,39.1900,35.7500,35.7500,0,4272,0,0.8293959,0.0000000,0.0000000,0.0519534,3.9837588
AAPL VZS6D5I384QU|AAPL R735QTJ8XC9X,AAPL  150417C00670000,46.5000,48.0000,44.8900,44.8900,0,299,0,0.7677560,0.0000000,0.0000000,0.0470990,5.6180307
AAPL W78ZEOD643K6|AAPL R735QTJ8XC9X,AAPL  160115C00670000,67.6500,68.4500,66.2000,66.9600,0,1405,0,0.6074203,0.0000000,0.0000000,0.0344826,10.5383667
AAPL VRCWP7F7JXS6|AAPL R735QTJ8XC9X,AAPL  140613C00672500,2.8700,2.9200,1.9400,2.0100,0,252,0,0,0,0,0,0
AAPL VRCWOFMNH46E|AAPL R735QTJ8XC9X,AAPL  140613C00675000,2.6200,2.6300,1.7100,1.7200,0,2568,0,0,0,0,0,0
AAPL VRKS96K035GM|AAPL R735QTJ8XC9X,AAPL  140621C00675000,4.3600,4.3600,3.1500,3.1600,0,3128,0,0.9931590,0.0000000,0.0000000,0.0647557,0.1479209
AAPL VRQOXQR0JOFA|AAPL R735QTJ8XC9X,AAPL  140627C00675000,5.7900,6.1500,4.7000,4.7000,0,121,0,0.9880590,0.0000000,0.0000000,0.0643537,0.2588296
AAPL VSCCRSSQ89YE|AAPL R735QTJ8XC9X,AAPL  140719C00675000,10.4000,10.7400,8.7500,8.8500,0,4178,0,0.9695820,0.0000000,0.0000000,0.0628972,0.6652611
AAPL VT3XAF1GDEG6|AAPL R735QTJ8XC9X,AAPL  140816C00675000,18.5000,18.8000,16.3000,16.3000,0,3294,0,0.9465647,0.0000000,0.0000000,0.0610830,1.1820062
AAPL VUTYGB336XK6|AAPL R735QTJ8XC9X,AAPL  141018C00675000,27.1500,27.3500,24.2500,24.2500,0,26699,0,0.8967538,0.0000000,0.0000000,0.0571577,2.3425092
AAPL VXBK4TDG5L5Y|AAPL R735QTJ8XC9X,AAPL  150117C00675000,35.9700,37.2000,33.9500,33.9500,0,2688,0,0.8293959,0.0000000,0.0000000,0.0518511,4.0134883
AAPL VZS6D8AN1HLY|AAPL R735QTJ8XC9X,AAPL  150417C00675000,44.5000,45.4000,43.0000,43.0000,0,150,0,0.7677560,0.0000000,0.0000000,0.0469969,5.6599563
AAPL VRCWOCU9M3D2|AAPL R735QTJ8XC9X,AAPL  140613C00680000,1.9300,2.0900,1.3400,1.3800,0,1998,0,0,0,0,0,0
AAPL VRKS93RM84NA|AAPL R735QTJ8XC9X,AAPL  140621C00680000,3.4000,3.6000,2.5400,2.5800,0,3630,0,0.9931590,0.0000000,0.0000000,0.0646530,0.1490166
AAPL VRQOXNYMONLY|AAPL R735QTJ8XC9X,AAPL  140627C00680000,4.6900,5.0000,4.0000,4.0000,0,414,0,0.9880590,0.0000000,0.0000000,0.0642510,0.2607469
AAPL VRWLM85N56KM|AAPL R735QTJ8XC9X,AAPL  140703C00680000,6.0000,6.1100,4.8000,4.9000,0,322,0,0.9829852,0.0000000,0.0000000,0.0638510,0.3724496
AAPL VS4H6Z2ZR7UU|AAPL R735QTJ8XC9X,AAPL  140711C00680000,7.1500,7.1500,6.9000,6.9000,0,6,0,0.9762606,0.0000000,0.0000000,0.0633210,0.5213438
AAPL VSCCRQ0CD952|AAPL R735QTJ8XC9X,AAPL  140719C00680000,9.1500,9.4000,7.6800,7.6800,0,14591,0,0.9695820,0.0000000,0.0000000,0.0627945,0.6701890
AAPL VT3XAC92IDMU|AAPL R735QTJ8XC9X,AAPL  140816C00680000,16.5600,16.8500,14.8800,14.8800,0,1124,0,0.9465647,0.0000000,0.0000000,0.0609804,1.1907618
AAPL VUTYG8APBWQU|AAPL R735QTJ8XC9X,AAPL  141018C00680000,24.8700,25.6500,22.5000,22.5000,0,2962,0,0.8967538,0.0000000,0.0000000,0.0570552,2.3598611
AAPL VXBK4QL2AKCM|AAPL R735QTJ8XC9X,AAPL  150117C00680000,34.2500,35.1400,32.2200,32.2200,0,2742,0,0.8293959,0.0000000,0.0000000,0.0517489,4.0432178
AAPL VZS6D5I96GSM|AAPL R735QTJ8XC9X,AAPL  150417C00680000,43.1000,43.1000,43.1000,43.1000,0,87,0,0.7677560,0.0000000,0.0000000,0.0468948,5.7018819
AAPL W78ZEODC2FLY|AAPL R735QTJ8XC9X,AAPL  160115C00680000,63.5800,65.2500,62.7500,63.1300,0,889,0,0.6074203,0.0000000,0.0000000,0.0342796,10.6956558
AAPL VRCWOFOB0GO6|AAPL R735QTJ8XC9X,AAPL  140613C00685000,1.5600,1.6600,1.1000,1.1200,0,859,0,0,0,0,0,0
AAPL VRKS96LNMHYE|AAPL R735QTJ8XC9X,AAPL  140621C00685000,2.8600,2.9300,2.1000,2.1000,0,3039,0,0.9931590,0.0000000,0.0000000,0.0645503,0.1501123
AAPL VRQOXQSO30X2|AAPL R735QTJ8XC9X,AAPL  140627C00685000,4.1000,4.1000,3.7000,3.7000,0,5,0,0.9880590,0.0000000,0.0000000,0.0641482,0.2626642
AAPL VSCCRSUDRMG6|AAPL R735QTJ8XC9X,AAPL  140719C00685000,7.9500,8.2000,6.6400,6.6400,0,2237,0,0.9695820,0.0000000,0.0000000,0.0626919,0.6751169
AAPL VT3XAF33WQXY|AAPL R735QTJ8XC9X,AAPL  140816C00685000,15.3300,15.4600,13.2000,13.2000,0,387,0,0.9465647,0.0000000,0.0000000,0.0608778,1.1995174
AAPL VUTYGB4QQA1Y|AAPL R735QTJ8XC9X,AAPL  141018C00685000,23.3500,23.8500,20.8000,20.8000,0,519,0,0.8967538,0.0000000,0.0000000,0.0569527,2.3772130
AAPL VXBK4TF3OXNQ|AAPL R735QTJ8XC9X,AAPL  150117C00685000,32.3500,33.3400,30.4400,30.4400,0,714,0,0.8293959,0.0000000,0.0000000,0.0516466,4.0729474
AAPL VZS6D8CAKU3Q|AAPL R735QTJ8XC9X,AAPL  150417C00685000,39.3500,40.0000,39.3500,40.0000,0,26,2.3909374,0.4046639,0.0019643,0.2589847,-0.0687198,0.0956428
AAPL VRCWOCUFKFEU|AAPL R735QTJ8XC9X,AAPL  140613C00690000,1.2500,1.3100,0.9300,0.9300,0,1551,0,0,0,0,0,0
AAPL VRKS93RS6GP2|AAPL R735QTJ8XC9X,AAPL  140621C00690000,2.3100,2.3800,1.7400,1.7400,0,2496,0,0.9931590,0.0000000,0.0000000,0.0644475,0.1512080
AAPL VRQOXNYSMZNQ|AAPL R735QTJ8XC9X,AAPL  140627C00690000,3.4000,3.4500,2.9300,2.9300,0,419,0,0.9880590,0.0000000,0.0000000,0.0640455,0.2645814
AAPL VRWLM85T3IME|AAPL R735QTJ8XC9X,AAPL  140703C00690000,4.2500,4.2500,4.2500,4.2500,0,20,0,0.9829852,0.0000000,0.0000000,0.0636456,0.3779268
AAPL VS4H6Z35PJWM|AAPL R735QTJ8XC9X,AAPL  140711C00690000,5.4100,5.4100,4.6800,4.9500,0,26,0,0.9762606,0.0000000,0.0000000,0.0631156,0.5290106
AAPL VSCCRQ0IBL6U|AAPL R735QTJ8XC9X,AAPL  140719C00690000,6.9500,7.0500,5.7000,5.7000,0,1777,0,0.9695820,0.0000000,0.0000000,0.0625892,0.6800447
AAPL VT3XAC98GPOM|AAPL R735QTJ8XC9X,AAPL  140816C00690000,13.1400,13.8700,12.4500,12.8000,0,329,0,0.9465647,0.0000000,0.0000000,0.0607752,1.2082730
AAPL VUTYG8AVA8SM|AAPL R735QTJ8XC9X,AAPL  141018C00690000,21.2000,21.8500,19.4600,19.4600,0,869,0,0.8967538,0.0000000,0.0000000,0.0568502,2.3945649
AAPL VXBK4QL88WEE|AAPL R735QTJ8XC9X,AAPL  150117C00690000,31.4400,31.5500,28.7000,28.9000,0,4662,0,0.8293959,0.0000000,0.0000000,0.0515443,4.1026769
AAPL VZS6D5IF4SUE|AAPL R735QTJ8XC9X,AAPL  150417C00690000,38.6800,38.6800,38.6800,38.6800,0,85,0,0.7677560,0.0000000,0.0000000,0.0466907,5.7857331
AAPL W78ZEODI0RNQ|AAPL R735QTJ8XC9X,AAPL  160115C00690000,60.8700,60.8700,59.1000,59.1000,0,670,0,0.6074203,0.0000000,0.0000000,0.0340765,10.8529449
AAPL VRCWOFPYJT5Y|AAPL R735QTJ8XC9X,AAPL  140613C00695000,1.0500,1.1100,0.7800,0.8300,0,1190,0,0,0,0,0,0
AAPL VRKS96NB5UG6|AAPL R735QTJ8XC9X,AAPL  140621C00695000,1.9500,1.9700,1.4900,1.5300,0,2047,0,0.9931590,0.0000000,0.0000000,0.0643448,0.1523037
AAPL VRQOXQUBMDEU|AAPL R735QTJ8XC9X,AAPL  140627C00695000,2.9200,2.9200,2.6000,2.6000,0,6,0,0.9880590,0.0000000,0.0000000,0.0639428,0.2664987
AAPL VSCCRSW1AYXY|AAPL R735QTJ8XC9X,AAPL  140719C00695000,5.9500,6.1800,4.9500,5.0000,0,3041,0,0.9695820,0.0000000,0.0000000,0.0624865,0.6849726
AAPL VT3XAF4RG3FQ|AAPL R735QTJ8XC9X,AAPL  140816C00695000,11.7000,12.4500,11.4000,11.5000,0,516,0,0.9465647,0.0000000,0.0000000,0.0606726,1.2170286
AAPL VUTYGB6E9MJQ|AAPL R735QTJ8XC9X,AAPL  141018C00695000,19.9000,20.5800,18.4900,19.1000,0,533,0,0.8967538,0.0000000,0.0000000,0.0567478,2.4119168
AAPL VXBK4TGR8A5I|AAPL R735QTJ8XC9X,AAPL  150117C00695000,29.5000,29.7500,27.2500,27.2500,0,1452,0,0.8293959,0.0000000,0.0000000,0.0514420,4.1324065
AAPL VZS6D8DY46LI|AAPL R735QTJ8XC9X,AAPL  150417C00695000,37.0400,37.0400,37.0400,37.0400,0,45,3.1989977,0.5806338,0.0011563,0.2039761,-0.0601387,0.0723106
AAPL VRCWOCK6HTIE|AAPL R735QTJ8XC9X,AAPL  140613C00700000,0.8600,1.2800,0.6500,0.7200,0,3189,0,0,0,0,0,0
AAPL VRKS93HJ3USM|AAPL R735QTJ8XC9X,AAPL  140621C00700000,1.6500,1.7000,1.3000,1.3500,0,10865,0,0.9931590,0.0000000,0.0000000,0.0642421,0.1533994
AAPL VRQOXNOJKDRA|AAPL R735QTJ8XC9X,AAPL  140627C00700000,2.3500,2.5900,2.0800,2.1100,0,1128,0,0.9880590,0.0000000,0.0000000,0.0638401,0.2684159
AAPL VRWLM7VK0WPY|AAPL R735QTJ8XC9X,AAPL  140703C00700000,2.8800,3.1000,2.5900,2.5900,0,251,0,0.9829852,0.0000000,0.0000000,0.0634402,0.3834040
AAPL VS4H6YSWMY06|AAPL R735QTJ8XC9X,AAPL  140711C00700000,3.9700,4.1800,3.5000,3.6000,0,119,0,0.9762606,0.0000000,0.0000000,0.0629102,0.5366774
AAPL VSCCRPQ98ZAE|AAPL R735QTJ8XC9X,AAPL  140719C00700000,5.2000,5.4500,4.2500,4.4000,0,24912,0,0.9695820,0.0000000,0.0000000,0.0623839,0.6899004
AAPL VT3XABYZE3S6|AAPL R735QTJ8XC9X,AAPL  140816C00700000,11.1500,11.7500,9.9200,10.0500,0,10584,0,0.9465647,0.0000000,0.0000000,0.0605700,1.2257842
AAPL VUTYG80M7MW6|AAPL R735QTJ8XC9X,AAPL  141018C00700000,19.3000,19.4000,16.8000,16.8500,0,22241,0,0.8967538,0.0000000,0.0000000,0.0566453,2.4292688
AAPL VXBK4QAZ6AHY|AAPL R735QTJ8XC9X,AAPL  150117C00700000,27.8400,28.8000,25.7000,25.8500,0,35702,0,0.8293959,0.0000000,0.0000000,0.0513397,4.1621360
AAPL VZS6D58626XY|AAPL R735QTJ8XC9X,AAPL  150417C00700000,37.0000,37.8000,34.6000,34.6200,0,1088,0,0.7677560,0.0000000,0.0000000,0.0464865,5.8695843
AAPL W78ZEO38Y5RA|AAPL R735QTJ8XC9X,AAPL  160115C00700000,56.2700,58.3600,55.0000,55.0000,0,4425,0,0.6074203,0.0000000,0.0000000,0.0338735,11.0102339
AAPL VRCWOFRM35NQ|AAPL R735QTJ8XC9X,AAPL  140613C00705000,0.7000,0.7700,0.5900,0.6000,0,437,0,0,0,0,0,0
AAPL VRKS96OYP6XY|AAPL R735QTJ8XC9X,AAPL  140621C00705000,1.4400,1.4600,1.1500,1.1500,0,1849,0,0.9931590,0.0000000,0.0000000,0.0641394,0.1544951
AAPL VSCCRSXOUBFQ|AAPL R735QTJ8XC9X,AAPL  140719C00705000,4.5800,4.7500,3.7500,3.7500,0,1201,0,0.9695820,0.0000000,0.0000000,0.0622812,0.6948283
AAPL VT3XAF6EZFXI|AAPL R735QTJ8XC9X,AAPL  140816C00705000,9.9000,10.5700,9.4200,9.4700,0,481,0,0.9465647,0.0000000,0.0000000,0.0604674,1.2345398
AAPL VUTYGB81SZ1I|AAPL R735QTJ8XC9X,AAPL  141018C00705000,17.4500,17.9000,15.5500,15.5500,0,461,0,0.8967538,0.0000000,0.0000000,0.0565428,2.4466207
AAPL VXBK4TIERMNA|AAPL R735QTJ8XC9X,AAPL  150117C00705000,25.8500,26.9000,24.4200,24.4300,0,2555,0,0.8293959,0.0000000,0.0000000,0.0512374,4.1918656
AAPL VZS6D8FLNJ3A|AAPL R735QTJ8XC9X,AAPL  150417C00705000,35.1100,35.4000,33.1900,34.1000,0,187,0,0.7677560,0.0000000,0.0000000,0.0463844,5.9115099
AAPL W78ZERAOJHWM|AAPL R735QTJ8XC9X,AAPL  160115C00705000,55.7200,55.7200,54.1500,54.1500,0,247,0,0.6074203,0.0000000,0.0000000,0.0337719,11.0888784
AAPL VRCWOCURH3IE|AAPL R735QTJ8XC9X,AAPL  140613C00710000,0.6000,0.6700,0.4800,0.5400,0,1281,0,0,0,0,0,0
AAPL VRKS93S434SM|AAPL R735QTJ8XC9X,AAPL  140621C00710000,1.2100,1.2800,1.0100,1.0100,0,2186,0,0.9931590,0.0000000,0.0000000,0.0640366,0.1555909
AAPL VRQOXNZ4JNRA|AAPL R735QTJ8XC9X,AAPL  140627C00710000,1.8200,1.8200,1.6200,1.6700,0,350,0,0.9880590,0.0000000,0.0000000,0.0636347,0.2722504
AAPL VRWLM86506PY|AAPL R735QTJ8XC9X,AAPL  140703C00710000,2.2400,2.2400,1.9400,1.9600,0,75,0,0.9829852,0.0000000,0.0000000,0.0632348,0.3888812
AAPL VS4H6Z3HM806|AAPL R735QTJ8XC9X,AAPL  140711C00710000,2.9700,3.0000,2.8000,2.8000,0,71,0,0.9762606,0.0000000,0.0000000,0.0627049,0.5443443
AAPL VSCCRQ0U89AE|AAPL R735QTJ8XC9X,AAPL  140719C00710000,4.0000,4.1000,3.3100,3.3100,0,1111,0,0.9695820,0.0000000,0.0000000,0.0621786,0.6997562
AAPL VT3XAC9KDDS6|AAPL R735QTJ8XC9X,AAPL  140816C00710000,9.2000,9.6600,8.1500,8.2900,0,432,0,0.9465647,0.0000000,0.0000000,0.0603648,1.2432954
AAPL VUTYG8B76WW6|AAPL R735QTJ8XC9X,AAPL  141018C00710000,16.1200,16.5000,14.6500,14.6500,0,504,0,0.8967538,0.0000000,0.0000000,0.0564404,2.4639726
AAPL VXBK4QLK5KHY|AAPL R735QTJ8XC9X,AAPL  150117C00710000,25.0500,25.7500,23.0000,23.0000,0,2235,0,0.8293959,0.0000000,0.0000000,0.0511352,4.2215951
AAPL VZS6D5IR1GXY|AAPL R735QTJ8XC9X,AAPL  150417C00710000,33.6200,33.7000,31.9000,32.3800,0,85,0,0.7677560,0.0000000,0.0000000,0.0462823,5.9534355
AAPL W78ZEODTXFRA|AAPL R735QTJ8XC9X,AAPL  160115C00710000,55.0000,55.0000,52.1000,52.1000,0,298,0,0.6074203,0.0000000,0.0000000,0.0336704,11.1675230
AAPL VRCWOFT9MI5I|AAPL R735QTJ8XC9X,AAPL  140613C00715000,0.5000,0.5500,0.4200,0.4200,0,398,0,0,0,0,0,0
AAPL VRKS96QM8JFQ|AAPL R735QTJ8XC9X,AAPL  140621C00715000,1.0200,1.1200,0.9100,0.9100,0,971,0,0.9931590,0.0000000,0.0000000,0.0639339,0.1566866
AAPL VSCCRSZCDNXI|AAPL R735QTJ8XC9X,AAPL  140719C00715000,3.5300,3.5500,2.8800,2.8800,0,1065,0,0.9695820,0.0000000,0.0000000,0.0620759,0.7046840
AAPL VT3XAF82ISFA|AAPL R735QTJ8XC9X,AAPL  140816C00715000,8.1900,8.1900,7.6400,7.8000,0,270,0,0.9465647,0.0000000,0.0000000,0.0602622,1.2520510
AAPL VUTYGB9PCBJA|AAPL R735QTJ8XC9X,AAPL  141018C00715000,15.3000,15.3500,13.3400,13.3400,0,248,0,0.8967538,0.0000000,0.0000000,0.0563379,2.4813245
AAPL VXBK4TK2AZ52|AAPL R735QTJ8XC9X,AAPL  150117C00715000,24.2400,24.2400,21.8300,21.8300,0,922,0,0.8293959,0.0000000,0.0000000,0.0510329,4.2513246
AAPL W78ZERCC2UEE|AAPL R735QTJ8XC9X,AAPL  160115C00715000,51.3000,51.3900,51.3000,51.3900,0,222,0,0.6074203,0.0000000,0.0000000,0.0335689,11.2461675
AAPL VRCWOCUXFFK6|AAPL R735QTJ8XC9X,AAPL  140613C00720000,0.4100,0.4900,0.3600,0.3900,0,672,0,0,0,0,0,0
AAPL VRKS93SA1GUE|AAPL R735QTJ8XC9X,AAPL  140621C00720000,0.9300,0.9700,0.8000,0.8100,0,697,0,0.9931590,0.0000000,0.0000000,0.0638312,0.1577823
AAPL VRQOXNZAHZT2|AAPL R735QTJ8XC9X,AAPL  140627C00720000,1.3600,1.3600,1.3500,1.3600,0,269,0,0.9880590,0.0000000,0.0000000,0.0634293,0.2760850
