MARPS R735QTJ8XC9X,MARPS,15.92,6070,96634,True
MAS R735QTJ8XC9X,MAS,21.92,3279790,71892996,True
MASI TUYBMINV3PT1,MASI,26.69,314782,8401531,True
MAT R735QTJ8XC9X,MAT,38.26,5026941,192330762,True
MATH UXNL6T9PD9WL,MATH,29.06,1554,45159,False
MATL UXFPM2CCR8MD,MATL,55.35,1239,68578,False
ELOY RSA97A1281NP,MATR,6.8,38421,261262,True
MATW R735QTJ8XC9X,MATW,42.01,138857,5833382,True
ALEX R735QTJ8XC9X,MATX,23.7,142516,3377629,True
MAV SSVPCDGWLIED,MAV,14.68,25833,379228,True
MAYS R735QTJ8XC9X,MAYS,51.9,1800,93420,True
MBB TQZJSYME0BJ9,MBB,106.35,14402,1531652,False
MBC V70C2SDFJASL,MBC,11.13,4100,45633,False
AVND R735QTJ8XC9X,MBFI,30.52,174900,5337948,True
MBG U9O24TGO9M5H,MBG,26.93,210,5655,False
MBI R735QTJ8XC9X,MBI,12.87,1792609,23070877,True
MBII VIPRESXOA7HH,MBII,13.55,137184,1858843,True
INTM RLTVP7P85ZS5,MBIS,1.9,38879,73870,False
MBLX TNJHH6J4D9B9,MBLX,1.14,38739,44162,False
ICBX RY2ZZ3KUFZOL,MBRG,17.91,29751,532840,True
MBT RVZ6JWEUJWBP,MBT,16.8,1596960,26828928,True
MBTF SOAA8O0JQRFP,MBTF,4.82,7185,34631,True
MBUU VNPY7WVKA9UT,MBUU,22.05,126261,2784055,True
MBVT R735QTJ8XC9X,MBVT,31.49,4174,131439,True
MBWM RMHIFGHA03MT,MBWM,20.59,5613,115571,True
MCA R735QTJ8XC9X,MCA,14.56,48987,713250,True
MCBC RQS3M4WS0JTX,MCBC,4.97,50184,249414,True
MCBK VAHDUNTV946D,MCBK,18.04,100,1804,False
MCC UTFYCEXPL36T,MCC,13.41,243221,3261593,True
MCD R735QTJ8XC9X,MCD,97.02,3683912,357413142,True
MCEP V2FWF6A8RAZP,MCEP,22,24255,533610,True
MCF S1I2USAY0AQT,MCF,47.28,39552,1870018,True
MCGC SA48O8J43YAT,MCGC,3.62,688163,2491150,False
MCHI UVCVMYJIXWF9,MCHI,45.13,419938,18951801,False
MCHP R735QTJ8XC9X,MCHP,46.91,1165639,54680125,True
MCHX SXG4ZZK3DI79,MCHX,10.25,244438,2505489,True
MCI R735QTJ8XC9X,MCI,15.16,19695,298576,True
MCK R735QTJ8XC9X,MCK,167.6,1424928,238817932,True
MCN T0PB7436HAAT,MCN,8.16,22056,179976,True
DNB R735QTJ8XC9X,MCO,77.98,888781,69307142,True
MCOX UR39WDH707DX,MCOX,3.5,10027,35094,False
MCP UONN41X6723P,MCP,4.67,1918724,8960441,False
MCQ V55DOFHYBZVP,MCQ,25.73,400,10292,False
MCR R735QTJ8XC9X,MCR,9.16,13406,122798,True
MCRI R735QTJ8XC9X,MCRI,17.94,26806,480899,True
MCRL R735QTJ8XC9X,MCRL,10.92,149170,1628936,False
MCRO UDB0L944FYHX,MCRO,26.42,5440,143724,False
MCRS R735QTJ8XC9X,MCRS,51.65,520102,26863268,False
MCS R735QTJ8XC9X,MCS,16.54,96585,1597515,True
MCV VF3SEGNE6MAT,MCV,24.59,954,23458,False
MCY R735QTJ8XC9X,MCY,44.5,96745,4305152,True
GIG RO1MWSBWD3S5,MCZ,0.511,179517,91733,False
PDX R735QTJ8XC9X,MD,61.34,272997,16745635,True
MDAS TYFDEE4ATJ6T,MDAS,23.8,317573,7558237,False
MDC R735QTJ8XC9X,MDC,28.09,757336,21273568,True
MDQ R735QTJ8XC9X,MDCA,23.43,157686,3694582,True
MDCI R735QTJ8XC9X,MDCI,6.88,62051,426910,False
MDCO RX1KZJOFJBL1,MDCO,24.24,494344,11982898,True
MDD U2L1CLPYG7L1,MDD,32.89,1076,35389,False
MDGN UVKR7PGVJXPH,MDGN,6.55,6511,42647,False
MDIV V9361W69CMZP,MDIV,21.43,23213,497454,False
KFT S5HU4FPL6G6D,MDLZ,34.225,7615897,260654074,True
MDM T7JGYHJDLWF9,MDM,4.78,9700,46366,False
MDP R735QTJ8XC9X,MDP,47.27,255348,12070299,True
MDR R735QTJ8XC9X,MDR,6.85,4853075,33243563,True
MDRX RMLG7TXYB49X,MDRX,16.91,966753,16347793,True
MDSO UDQRQQYTO12D,MDSO,47.93,848141,40651398,True
MDT R735QTJ8XC9X,MDT,61.61,3633216,223842437,True
MDU R735QTJ8XC9X,MDU,34.65,480078,16634702,True
MDV TGZ66QQM06SL,MDVN,60.92,732285,44610802,False
MDW TZ01SCSUFDK5,MDW,0.98,255913,250794,False
MDWD VP17OEFNYHK5,MDWD,11.52,185263,2134229,True
MDXG VG19LN34S9R9,MDXG,5.71,330837,1889079,True
MDY R735QTJ8XC9X,MDY,244.33,1795170,438613886,False
EMG TDP0JIUCTNJ9,MDYG,110.16,9205,1014022,False
EMV TDP0JIUCTNJ9,MDYV,80.55,23139,1863846,False
MEA T6ZS0M802T7P,MEA,1.66,13860,23007,False
MSS R735QTJ8XC9X,MEAS,65.49,41663,2728509,False
MED SKOB8BQ9N691,MED,30.54,106566,3254525,True
PASA RLSW94C238MD,MEET,3.02,277371,837660,True
MEG R735QTJ8XC9X,MEG,15.89,161154,2560737,False
METHA R735QTJ8XC9X,MEI,28.54,352373,10056725,True
MEIL VBXKJM7TB3OL,MEIL,2.85,11163,31814,False
MSHL SULQI9IJF1ID,MEIP,10,225964,2259640,True
MELA TD7AHU9BG2N9,MELA,0.5507,170103,93675,False
MELI TV0AIPE7984L,MELI,84.21,1142037,96170935,True
MEMP V29ZQM38AS11,MEMP,22.93,195969,4493569,True
MEN R735QTJ8XC9X,MEN,10.9,18638,203154,True
MENT R735QTJ8XC9X,MENT,21.12,453571,9579419,False
MEOHF R735QTJ8XC9X,MEOH,66.16,569620,37686059,True
MEP VLE97YS7S57P,MEP,21.35,39087,834507,True
MERCS R735QTJ8XC9X,MERC,7.5,86438,648285,True
MERU ULDHGU0X0IUD,MERU,4.46,67894,302807,False
MES U4JXJC23YJ51,MES,32.32,4515,145924,False
MET RTMI3UYBZ0IT,MET,51.37,5843490,300180081,True
COBH R735QTJ8XC9X,METR,20.53,17714,363668,False
MFA R9ULW9HANJHH,MFA,7.79,1029321,8018410,True
MFC ROEFQ033CWV9,MFC,18.93,1344440,25450249,True
MFD SXB7RIQ8ZQED,MFD,17.31,9378,162333,True
MFG TNHIKZSS7QZP,MFG,3.97,297327,1180388,True
MFI RI0144HLGDB9,MFI,8.17,3405,27818,False
MFL R735QTJ8XC9X,MFL,13.41,27657,370880,True
MFLX SZSTG10LYE05,MFLX,12.36,23646,292264,False
MFM R735QTJ8XC9X,MFM,6.37,47015,299485,True
NCFC S7NMFTLX81UT,MFNC,12.83,21,269,True
MFO V5TZURN68UW5,MFO,25.43,7067,179713,False
MFRI R735QTJ8XC9X,MFRI,12.41,38491,477673,False
MFRM V1PBCNEOOXNP,MFRM,47.09,138522,6523000,False
MFSF RQYZQSGYJTYD,MFSF,19.06,1442,27484,True
MFT R735QTJ8XC9X,MFT,13.1,19062,249712,True
MFV R735QTJ8XC9X,MFV,7.6,14724,111902,True
MG UGM5OKDJP8X1,MG,21.65,60865,1317727,True
MGA R735QTJ8XC9X,MGA,95.55,474138,45303885,True
MGAM R735QTJ8XC9X,MGAM,26.98,222630,6006557,False
MGC TYQ7BF55NTYD,MGC,62.98,5784,364276,False
ANGN SKDHBAPESVHH,MGCD,10.5,740,7770,True
MDSN R735QTJ8XC9X,MGEE,38.75,44487,1723871,True
MGF R735QTJ8XC9X,MGF,5.71,66290,378515,True
MMK TDVWO6EJCXNP,MGH,0.332,19389,6437,False
MGI SZYQ4L7MEWYT,MGI,18.3,179586,3286423,True
MGICF R735QTJ8XC9X,MGIC,8.41,106454,895278,True
MGK TYN8Z51NFKH1,MGK,71.01,53574,3804289,False
MGLN SV4G01GQVDK5,MGLN,56.09,131821,7393839,True
MGG R735QTJ8XC9X,MGM,23.91,13175307,315021590,True
MGN SX98VBZWU82T,MGN,1.16,30629,35529,False
MGNX VKMOPCJHN0PX,MGNX,25.13,166738,4190125,True
MWGP R735QTJ8XC9X,MGPI,6.53,18926,123586,True
MGR V8Z89IPL1MCL,MGR,25.04,16518,413610,False
MGRC R735QTJ8XC9X,MGRC,33.77,78662,2656415,True
MGT TEMHQPA3FAZP,MGT,2,11918,23836,False
MGU TBH9BY7OMJJ9,MGU,23.47,26096,612473,True
MGV TYN8Z51NFKH1,MGV,55.59,9505,528382,False
MHD R735QTJ8XC9X,MHD,15.74,28590,450006,True
MHE R735QTJ8XC9X,MHE,12.75,5601,71412,True
MHF R735QTJ8XC9X,MHF,7.11,42321,300902,True
MHP R735QTJ8XC9X,MHFI,74.88,1096465,82103299,False
MHG VNNZBQ584RJ9,MHG,11.25,16158,181777,False
MHGC TG6M814PSB51,MHGC,7.77,55344,430022,False
MHH U6FVDSAR8L7P,MHH,14.05,3322,46674,True
MHI SQF33YJPPLYD,MHI,14.81,15068,223157,True
MHK R735QTJ8XC9X,MHK,131.25,584351,76696068,True
MHLD U2E57Y5RWXGL,MHLD,12.23,214628,2624900,True
MHLDO VKCU8EVSVH45,MHLDO,48.25,1100,53075,False
MHM UOZGH6B74411,MHM,13.89,5000,69450,False
MHN R735QTJ8XC9X,MHN,13.38,10536,140971,True
MHNA UYL2DZPFYXD1,MHNA,25.67,7982,204897,False
MHNB V5BACZOYSIUD,MHNB,25.89,3016,78084,False
MHNC VLXY5U3LB8F9,MHNC,24.925,11914,296956,False
MHO R735QTJ8XC9X,MHO,22.92,207797,4762707,True
PRC TLJLUCTSS6LH,MHR,8.42,3781199,31837695,False
MHY R735QTJ8XC9X,MHY,5.74,27075,155410,False
MIC T4K58ANZ9NXH,MIC,55.52,112865,6266264,True
MICT VG0A5JPYPILH,MICT,4.4,5525,24310,True
MICTW VG0A5JPYPILH,MICTW,0.91,75,68,False
MIDD R735QTJ8XC9X,MIDD,252.27,108744,27432848,True
MWJ U95CN1IGTA3P,MIDU,79.07,44765,3539568,False
MWN U95CN1IGTA3P,MIDZ,17.31,27247,471645,False
MIE VF7Q6U42HMXX,MIE,18.24,48709,888452,True
MIG R735QTJ8XC9X,MIG,5.41,141567,765877,False
MXBIF R735QTJ8XC9X,MIL,7.83,115671,905703,False
MILL UMCXK76ZROMD,MILL,5.08,617697,3137900,False
MIN R735QTJ8XC9X,MIN,5.22,176741,922588,True
MINC VF1TI9X213Z9,MINC,49.88,8944,446126,False
MIND R735QTJ8XC9X,MIND,13.225,52800,698280,True
MINI R735QTJ8XC9X,MINI,41.68,163798,6827100,True
MINT UHPJKB0ARFC5,MINT,101.39,38717,3925516,False
MITK R735QTJ8XC9X,MITK,3.37,432894,1458852,True
MITL ULZ5AW2MP4DH,MITL,9.11,290479,2646263,True
MITT UXUHBGTVWK11,MITT,17.65,130005,2294588,True
MIXT VIXMZJV0W8RP,MIXT,10.49,7332,76912,True
MIY R735QTJ8XC9X,MIY,13.27,19488,258605,True
MJI R735QTJ8XC9X,MJI,13.85,10669,147765,False
MJN UA2TU7Y7EXK5,MJN,85.56,1226960,104978697,True
MCCRK R735QTJ8XC9X,MKC,70.05,642150,44982607,True
MKL R735QTJ8XC9X,MKL,600.02,33337,20002866,True
MKSI RJG7T2VJICTH,MKSI,28.99,124738,3616154,True
MKTO VGLXZLROE44L,MKTO,31.74,732955,23263991,False
MKTX T3FRWGO24QCL,MKTX,54.22,231457,12549598,True
MLAB R735QTJ8XC9X,MLAB,87.85,9169,805496,True
MLG SUFTTPBIYIJP,MLG,25.11,4665,117138,True
MLHR R735QTJ8XC9X,MLHR,30.53,307978,9402568,True
MLI R735QTJ8XC9X,MLI,29.08,104165,3029118,True
MLM R735QTJ8XC9X,MLM,122.06,856751,104575027,True
MLN TZ3ZKQ9IQE79,MLN,18.79,28097,527942,False
CMGI R735QTJ8XC9X,MLNK,4.28,168283,720251,True
MLNX TQ03PLGB95R9,MLNX,37.09,181784,6742368,True
MLP RACBXY2C14DH,MLP,9,46183,415647,True
MLPA V5VYQYDIED7P,MLPA,16.2,9366,151729,False
MLPC VK8WG1F4KGH1,MLPC,26.87,6170,165787,False
MLPG UO8VENFN1QP1,MLPG,36.88,1000,36880,False
MLPI ULR9Q55A3339,MLPI,40.11,101033,4052433,False
MLPJ VDASWAI94TPH,MLPJ,16.36,2,32,False
MLPL UO1Z9ZVGIGKL,MLPL,57.2,10681,610953,False
MLPN ULR9Q55A3339,MLPN,32.18,31656,1018690,False
MLPX VIVO3D4OQQG5,MLPX,16.96,22151,375680,False
MLPY UUZ3DNF5VC6D,MLPY,17.93,13590,243668,False
MLR R735QTJ8XC9X,MLR,19.12,16451,314543,True
MLU UUW51DBNN2P1,MLU,30,8916,267480,False
MM V5BACZOYSIUD,MM,6.45,1313245,8470430,False
MMC R735QTJ8XC9X,MMC,48.28,1435455,69303767,True
MMD V7RWLEM5OFAD,MMD,16.99,14521,246711,True
MMI VL7D3B818V39,MMI,18.14,8637,156675,True
MMLP SJC2BQSZW7DX,MMLP,42.21,27233,1149504,True
MMM R735QTJ8XC9X,MMM,134.4,1943612,261221452,True
WEG S20SCK95GMSL,MMP,70.81,296023,20961388,True
MMS R735QTJ8XC9X,MMS,42.48,210302,8933628,True
MMSI R735QTJ8XC9X,MMSI,14.3,127508,1823364,True
MMT R735QTJ8XC9X,MMT,6.57,68863,452429,True
MMTM VB228MIEUYJP,MMTM,79,44,3476,False
MMU R735QTJ8XC9X,MMU,12.69,20115,255259,True
MMV RHR63A72RKV9,MMV,13.13,4200,55146,True
MMYT UP1FDD1J9MCL,MMYT,26.05,94500,2461725,True
MN V1PBCNEOOXNP,MN,16.09,47110,757999,True
MNA UHPJKB0ARFC5,MNA,26.81,8444,226383,False
MNDL VHCJ24N8GHGL,MNDL,3.5,206712,723492,False
MNDO RX1KZJOFJBL1,MNDO,1.95,53467,104260,True
MNE SQQWH2XQMNVP,MNE,13.63,24916,339605,True
MNGA V945HZJFFE5H,MNGA,1.43,325857,465975,True
MNI R735QTJ8XC9X,MNI,6.16,349286,2151601,True
MNK VHV8JWLFWTID,MNK,60.94,10157579,619002864,True
MNKD T0PB7436HAAT,MNKD,6.33,11390061,72099086,True
MNOV TOA2JPEOFMN9,MNOV,1.88,135846,255390,True
MNP R735QTJ8XC9X,MNP,14.24,35477,505192,True
MNRTA R735QTJ8XC9X,MNR,9.57,47855,457972,True
MNRK SQD47RTDK3MT,MNRK,12.02,7838,94212,False
MNRO R735QTJ8XC9X,MNRO,55.37,116915,6473583,True
HANS R735QTJ8XC9X,MNST,66.83,831497,55568944,True
MNTA SZPV3QX3Q4IT,MNTA,11.24,701477,7884601,True
MNTG R735QTJ8XC9X,MNTG,5.1,13379,68232,False
VCC T687HZZ9XOPX,MNTX,16.09,47094,757742,True
MO R735QTJ8XC9X,MO,37.66,5039815,189799432,True
MOAT V61VFIKIUW6D,MOAT,29.17,22037,642819,False
MOBI USBL0KXSG5LX,MOBI,7.64,341071,2605782,False
CMMD R735QTJ8XC9X,MOC,1.81,4383,7933,True
MOCO R735QTJ8XC9X,MOCO,16.69,4772,79644,True
MODI R735QTJ8XC9X,MOD,14.24,101334,1442996,True
MODN VF1TI9X213Z9,MODN,9.84,37792,371873,True
MOFG U10WV9VC37FP,MOFG,25.01,7829,195803,True
MOH SPZBYGP0HJDX,MOH,34.89,280994,9803880,True
MOM UZQF5X2J6M3P,MOM,24.39,5184,126437,False
MON RYZHQ6NEYVZ9,MON,112.33,1869631,210015650,True
MONT VK8WG1F4KGH1,MONT,19.87,103114,2048875,False
MONY V45XL2BVKU3P,MONY,52.17,25,1304,False
MOO TVPW54WL8UAT,MOO,53.39,38396,2049962,False
MORL VAU6NVL28X9H,MORL,22.01,537932,11839883,False
MORN T8C0X759TS2T,MORN,76.38,26043,1989164,True
MORT UZ5QRYDZKRQD,MORT,23.99,22039,528715,False
MOS T34XZFN7AFL1,MOS,48.29,1670072,80647776,True
MOSY S5WLTU74BRL1,MOSY,4.2,117836,494911,True
MOVA R735QTJ8XC9X,MOV,41.54,222995,9263212,True
HOMS RMY911P5AXD1,MOVE,11.05,226127,2498703,False
MPA R735QTJ8XC9X,MPA,13.88,24485,339851,True
MPAA R735QTJ8XC9X,MPAA,24.96,103418,2581313,True
MBP R735QTJ8XC9X,MPB,14.47,390,5643,True
MPC UXVGRK71ZB6T,MPC,85.07,1654506,140748825,True
MPEL TOLVWTSPCOKL,MPEL,35.65,4868256,173553326,True
MPET R735QTJ8XC9X,MPET,1.53,62478,95591,False
MPLX VB31OPVKXPPH,MPLX,48.74,38134,1858651,True
MPO V5WY71QOH4DH,MPO,5.06,477220,2414733,True
MPV R735QTJ8XC9X,MPV,13.18,12940,170549,True
MPW TA50FDAEVKO5,MPW,12.97,820735,10644932,True
MPWR T3TK5RSF7ALH,MPWR,36.71,282706,10378137,True
MPX S2MG6MAV58BP,MPX,7.25,8417,61023,True
MQT R735QTJ8XC9X,MQT,12.52,12192,152643,True
MQY R735QTJ8XC9X,MQY,14.5,55334,802343,True
MR TMB6CZ2IXB39,MR,33.18,587646,19498094,False
MRC V5P2MATBV339,MRC,26.28,430737,11319768,True
MRCC VB228MIEUYJP,MRCC,13.33,10278,137005,True
MRCY R7UQ9FRZ2GRP,MRCY,13.57,108901,1477786,True
MRF R735QTJ8XC9X,MRF,7.509,13996,105095,False
MRGE R7TQTCESZPLX,MRGE,2.4,237343,569623,False
MRH SIQEHORA7LUT,MRH,29.35,202700,5949245,False
MRIN VF3SEGNE6MAT,MRIN,9.76,141777,1383743,True
MRK R735QTJ8XC9X,MRK,55.18,7673191,423406679,True
MRLN STMAEWCGNVQD,MRLN,20.17,18871,380628,True
MRO R735QTJ8XC9X,MRO,34.89,3587503,125167979,True
MRTN R735QTJ8XC9X,MRTN,20.95,59595,1248515,True
MRTX VIA09B2Z24X1,MRTX,18.52,48902,905665,True
MRVC VP088B2HVQED,MRVC,13.35,5372,71716,True
MRVL RVW87MBCBMUD,MRVL,15.81,2758993,43619679,True
MWD R735QTJ8XC9X,MS,29.51,12245144,361354199,True
MNES R735QTJ8XC9X,MSA,55.6,58591,3257659,True
MSB R735QTJ8XC9X,MSB,20.92,12764,267022,True
MSCA VFKJ01V9HG11,MSCA,24.5,2200,53900,False
MSCC R735QTJ8XC9X,MSCC,24.74,306133,7573730,True
MXB TXNSVRVKOEP1,MSCI,42.3,502300,21247290,True
MSD R735QTJ8XC9X,MSD,9.9,21384,211701,True
MSEX R735QTJ8XC9X,MSEX,20.83,31603,658290,True
MSF R735QTJ8XC9X,MSF,15.29,27984,427875,True
IUBC R735QTJ8XC9X,MSFG,16.27,27064,440331,True
MSFT R735QTJ8XC9X,MSFT,39.82,25437603,1012925351,True
MSG UK18K93N9JZ9,MSG,55.17,869743,47983721,True
MOT R735QTJ8XC9X,MSI,64.42,771197,49680510,True
MSJ TFRUIMN6MZQD,MSJ,25.4,30412,772464,False
MSK TSNM2NXOOCBP,MSK,25.13,31932,802451,False
MSL R735QTJ8XC9X,MSL,16.56,6521,107987,True
ECGI RVBJTNMSPSH1,MSLI,1.5,18416,27624,True
MSM R735QTJ8XC9X,MSM,85.82,304551,26136566,True
MSN R735QTJ8XC9X,MSN,2.1,11741,24656,True
MSO RP03K24T1IED,MSO,4.16,261611,1088301,False
MSP T8648MY9D945,MSP,12.19,11002,134114,True
MSTR RBGP9S2961YD,MSTR,108.78,62580,6807452,True
ANX SY8OYP5ZLDUT,MSTX,0.665,797173,530120,True
MSZ TNII135YAI5H,MSZ,25.19,33969,855679,False
IST R735QTJ8XC9X,MT,16.14,3188863,51468248,True
FES R735QTJ8XC9X,MTB,119.91,485796,58251798,True
MTCN VDHP0Y2FO3TX,MTCN,23.94,25872,619375,False
MTD R735QTJ8XC9X,MTD,229.21,95863,21972758,True
MTDR V3S5BR7II9UT,MTDR,24.93,671542,16741542,True
MTEX RIAV15IGAO2T,MTEX,17.38,6816,118462,True
MTG R735QTJ8XC9X,MTG,8,4518467,36147736,True
MTGE UYSXYQMSKYN9,MTGE,19.12,349376,6680069,True
MTH R735QTJ8XC9X,MTH,43.27,646288,27964881,True
MTK RYGS8EP7IJXH,MTK,90.31,1062,95909,False
MTL T38VRT3VLG85,MTL,1.86,1107167,2059330,True
MTN R735QTJ8XC9X,MTN,67.16,143539,9640079,True
MRA R735QTJ8XC9X,MTOR,11.44,760237,8697111,True
MTR R735QTJ8XC9X,MTR,26.15,20631,539500,True
BW R735QTJ8XC9X,MTRN,32.79,48523,1591069,True
MTRX R735QTJ8XC9X,MTRX,32.12,174908,5618044,True
MTS R735QTJ8XC9X,MTS,16.3,17841,290808,False
MTSC R735QTJ8XC9X,MTSC,66.12,44888,2967994,True
MTSI V4XI3OKLPYLH,MTSI,20.01,71573,1432175,True
MTSLF R735QTJ8XC9X,MTSL,2.07,9775,20234,True
MTSN R735QTJ8XC9X,MTSN,2.41,804340,1938459,False
MTT UBA5IC1MS4MD,MTT,21.93,19193,420902,True
MBK R735QTJ8XC9X,MTU,5.46,1731021,9451374,True
MTUM VFUDGZIY8ZMT,MTUM,58.76,14628,859541,False
MTW R735QTJ8XC9X,MTW,29.26,2329732,68167958,True
MTX R735QTJ8XC9X,MTX,63.97,109474,7003051,True
MTZ R735QTJ8XC9X,MTZ,41.19,429916,17708240,True
MU R735QTJ8XC9X,MU,21.71,38426451,834238251,True
MUA R735QTJ8XC9X,MUA,12.48,18533,231291,True
MUAC UJ4QT612QNOL,MUAC,51.2,20,1024,False
MUAD UJ4QT612QNOL,MUAD,52.99,14316,758604,False
MUAE UJ4QT612QNOL,MUAE,53.47,1706,91219,False
MUAF UJ4QT612QNOL,MUAF,55.01,6858,377258,False
MUAG VF2SYDA83V51,MUAG,25.43,4734,120385,False
MUAH VNVUWH2KQSTH,MUAH,25.07,1622,40663,False
MUB TVUTDLQFMM3P,MUB,107.15,63762,6832098,False
MUC R8P94C47FUQT,MUC,13.99,53601,749877,True
MUE RJ3EZV4CIJQD,MUE,12.72,19546,248625,True
MHH R8P94C47FUQT,MUH,14.45,22755,328809,True
MUI SQQWH2XQMNVP,MUI,14.18,16781,237954,True
MUJ R8Z3L9RW7ECL,MUJ,13.91,2649,36847,True
MUNI UI3BTM4NTZL1,MUNI,52.72,8062,425028,False
MUR R735QTJ8XC9X,MUR,61.28,904811,55446818,True
MUS RAFAA85U9DUT,MUS,12.65,15142,191546,True
MUSA VJM95W08T3S5,MUSA,40.67,335081,13627744,True
USGL R735QTJ8XC9X,MUX,2.38,1731293,4120477,True
MVC RVV8RIY68VOL,MVC,13.39,83271,1114998,True
MVCB VEJ40HYUKRXH,MVCB,25.4,900,22860,False
MVF R735QTJ8XC9X,MVF,9.53,59898,570827,True
MVG TU4S7POST2ZP,MVG,7.36,32375,238280,False
MVIS R735QTJ8XC9X,MVIS,1.82,401653,731008,True
MVNR VLD9RVF1PE1X,MVNR,15.01,82187,1233626,False
MVO TPGERQ4XQ2JP,MVO,25.7,34785,893974,True
MVT R735QTJ8XC9X,MVT,14.89,23107,344063,True
MVV TJNNZWL5I4IT,MVV,63.06,232746,14676962,False
SUIT R735QTJ8XC9X,MW,50.01,510343,25522253,False
MWA TIY2DH2RIICL,MWA,9.25,767955,7103583,True
MWE SEUL0ETBCH2D,MWE,63.34,478871,30331689,False
MWG SOH6DBKQA1K5,MWG,25.09,7847,196881,False
MWIV TAUM1SSSV6UD,MWIV,154.64,53649,8296281,False
MWO SSOT7PWQ289X,MWO,24.73,28802,712273,False
MWR SNBTLE7N2CTH,MWR,25.18,12559,316235,False
W R735QTJ8XC9X,MWV,38.01,914234,34750034,False
TMPW R735QTJ8XC9X,MWW,7,1028747,7201229,False
MX UUT6P385ET7P,MX,13.9,267203,3714121,True
MXA R735QTJ8XC9X,MXA,16.54,1244,20575,False
MXC SRUACTKHOUAT,MXC,7.12,821,5845,True
MXE R735QTJ8XC9X,MXE,14.56,11075,161252,True
MXF R735QTJ8XC9X,MXF,26.65,53953,1437847,True
MXI TM694I8OJJAD,MXI,62.45,3273,204398,False
MXIM R735QTJ8XC9X,MXIM,32.51,1981918,64432154,True
MXL UL6LC6GQH8PX,MXL,8.57,93457,800926,True
MXN SJB2VNFTTG85,MXN,14.13,664,9382,False
MXT TWX7T900M1D1,MXT,1.81,3200,5792,False
MXWL R735QTJ8XC9X,MXWL,13.02,333688,4344617,True
MY UQENQ1BZ3CDH,MY,2.58,893296,2304703,False
MYC R735QTJ8XC9X,MYC,14.69,24062,353470,True
MYCC VK2ZRH843XID,MYCC,17.84,119886,2138766,True
MYD R735QTJ8XC9X,MYD,13.98,57979,810546,True
MYE R735QTJ8XC9X,MYE,21.62,177964,3847581,True
MYF R735QTJ8XC9X,MYF,14.21,20250,287752,True
MYGN R735QTJ8XC9X,MYGN,40.87,1522677,62231808,True
MYI R735QTJ8XC9X,MYI,13.56,23654,320748,True
MYJ R735QTJ8XC9X,MYJ,14.42,6150,88683,True
MYL R735QTJ8XC9X,MYL,48.4,7375040,356951936,True
MYM R735QTJ8XC9X,MYM,12.54,9885,123957,False
MYN R735QTJ8XC9X,MYN,13,29560,384280,True
MYP V6GN4X2207L1,MYP,11.58,4389,50824,False
MYRG U5U7JQ91JZOL,MYRG,24.54,58226,1428866,True
MYY TJNNZWL5I4IT,MYY,18.28,232939,4258124,False
MZA R735QTJ8XC9X,MZA,14.7,4321,63518,True
MZF SRIGZP6GRSDH,MZF,12.88,27015,347953,True
MZOR VGXRCQ5PB61X,MZOR,19.74,105844,2089360,True
MZZ TK9BTYMV6Q1X,MZZ,51.94,7923,411520,False
N TYM9J1OHCTB9,N,82.47,554658,45742645,False
NAC RL0CAEQ5VCYT,NAC,13.8,29908,412730,True
NAD RL0CAEQ5VCYT,NAD,13.44,26004,349493,True
NADL VNNZBQ584RJ9,NADL,8.72,337064,2939198,True
NAGS UTRRPJBQI545,NAGS,13.54,30823,417343,False
NAII R735QTJ8XC9X,NAII,5.32,1899,10102,True
NAK T3ESGDAW1Z6T,NAK,0.8757,355663,311454,True
NAN RL0CAEQ5VCYT,NAN,13.3,22554,299968,True
NANO R735QTJ8XC9X,NANO,16.86,56379,950549,True
NASB R735QTJ8XC9X,NASB,24.21,3096,74954,False
NAT R735QTJ8XC9X,NAT,9.47,553645,5243018,True
NATH R735QTJ8XC9X,NATH,48.53,4420,214502,True
NATI R735QTJ8XC9X,NATI,27.64,171020,4726992,True
NATL T5QHGBE8K3TX,NATL,27.28,23094,630004,False
NATR R735QTJ8XC9X,NATR,13.29,28624,380412,True
NAUH UMXLY5VJDIZP,NAUH,3.65,1310,4781,True
NAV R735QTJ8XC9X,NAV,31.94,1060355,33867738,True
NEOP R735QTJ8XC9X,NAVB,1.8,309872,557769,True
NAVG R735QTJ8XC9X,NAVG,59.62,54392,3242851,True
NAZ R735QTJ8XC9X,NAZ,12.81,10646,136375,True
NBB UM51ZG9N5NC5,NBB,19.95,39443,786887,True
LXBK R735QTJ8XC9X,NBBC,7.21,37523,270540,False
NBCB VGG1B1KNXL5X,NBCB,34.19,50323,1720543,False
NBD URVTV333831H,NBD,20.75,5010,103957,True
NBG RP1305HZ49K5,NBG,5.385,964816,5195534,False
NBH SIBMSA9R2AG5,NBH,14.46,17824,257735,True
NBHC VA4L1G2O9B39,NBHC,19.95,115818,2310569,True
NBIX R735QTJ8XC9X,NBIX,13.9,900106,12511473,True
NBL R735QTJ8XC9X,NBL,69.4,867153,60180418,True
NBO SIBMSA9R2AG5,NBO,13.49,2402,32402,True
NBR R735QTJ8XC9X,NBR,23.6,3420707,80728685,True
NBS TUZB2M116GYT,NBS,6.78,165101,1119384,False
NBTB R735QTJ8XC9X,NBTB,24.39,102599,2502389,True
