#symbol_id,symbol_value,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
GOOCV VP83T1ZUHROL,GOOG,771.5000,771.5000,771.5000,771.5000,0,,,,,,,
GOOCV 30830Q2CSCK12|GOOCV VP83T1ZUHROL,GOOG  160318P00495000,1.1500,1.1500,1.1500,1.1500,0,24,0.9844056,-0.1139840,0.0005498,0.6874048,-0.4309811,-0.2390895
GOOCV 305Y7UPKL5ZMU|GOOCV VP83T1ZUHROL,GOOG  151231P00500000,0.5000,5.0000,0.5000,1.8000,0,,0,0,0,0,0,0
GOOCV 30663FGHXS0X2|GOOCV VP83T1ZUHROL,GOOG  160108P00500000,0.5000,0.6500,0.5000,0.6000,0,,1.3317595,-0.0108339,0.0001880,0.0326215,-0.2713059,-0.0019623
GOOCV 306CZK424BB1I|GOOCV VP83T1ZUHROL,GOOG  160115P00500000,0.0500,0.0500,0.0500,0.0500,0,794,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORMAUL5Y|GOOCV VP83T1ZUHROL,GOOG  160122P00500000,0.3000,0.9250,0.3000,0.9250,0,,0.8554336,-0.0150143,0.0002341,0.0717414,-0.1391710,-0.0075349
GOOCV 306QRTF6HDVAE|GOOCV VP83T1ZUHROL,GOOG  160129P00500000,0.5500,1.9000,0.5000,1.8000,0,,0.8302555,-0.0243834,0.0003172,0.1243798,-0.1775407,-0.0163670
GOOCV 307BG7DV0ZPNQ|GOOCV VP83T1ZUHROL,GOOG  160219P00500000,1.0000,1.0000,1.0000,1.0000,0,9,0.8936321,-0.0696341,0.0005245,0.3815906,-0.3394514,-0.0858739
GOOCV 30830Q03R4U5I|GOOCV VP83T1ZUHROL,GOOG  160318P00500000,1.0000,1.0000,1.0000,1.0000,0,85,1.6989921,-0.1718988,0.0004209,0.9082714,-0.9836493,-0.4648670
GOOCV 30AKMEIE43HRA|GOOCV VP83T1ZUHROL,GOOG  160617P00500000,1.9500,1.9500,1.9000,1.9000,6,58,0.9514377,-0.1588166,0.0004853,1.2700615,-0.3529479,-0.8355113
GOOCV 30GIAESRQP7L2|GOOCV VP83T1ZUHROL,GOOG  170120P00500000,9.3000,9.4000,9.3000,9.4000,2,818,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 30QGP4TX6JU06|GOOCV VP83T1ZUHROL,GOOG  180119P00500000,22.4700,22.4700,22.4700,22.4700,0,63,0.4803966,-0.1583663,0.0004559,2.6689037,-0.0807847,-3.8034371
GOOCV 306CZK6CT2DEU|GOOCV VP83T1ZUHROL,GOOG  160115P00505000,0.0500,0.0500,0.0500,0.0500,0,160,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 307BG7G5PQS12|GOOCV VP83T1ZUHROL,GOOG  160219P00505000,0.3750,0.9250,0.2750,0.4500,0,,0.5030193,-0.0088362,0.0001667,0.0682524,-0.0341545,-0.0099489
GOOCV 30830Q2EFVWIU|GOOCV VP83T1ZUHROL,GOOG  160318P00505000,0.6250,2.6250,0.4500,1.2750,0,3,0.5469454,-0.0353396,0.0003996,0.2775800,-0.0965774,-0.0646369
GOOCV 30GIAEV2FG9YE|GOOCV VP83T1ZUHROL,GOOG  170120P00505000,12.6000,12.6000,12.6000,12.6000,0,48,0.5725814,-0.1515733,0.0005176,1.8607807,-0.1338589,-1.7434653
GOOCV 305Y7UPS6Z8QU|GOOCV VP83T1ZUHROL,GOOG  151231P00510000,0.6000,5.0000,0.5000,1.7500,0,,0,0,0,0,0,0
GOOCV 30663FGPJLA12|GOOCV VP83T1ZUHROL,GOOG  160108P00510000,0.5000,1.8000,0.5000,1.8000,0,,1.5165617,-0.0253602,0.0003417,0.0675158,-0.6394252,-0.0046800
GOOCV 306CZK49Q4K5I|GOOCV VP83T1ZUHROL,GOOG  160115P00510000,0.1000,0.1000,0.1000,0.1000,1,184,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORTWNU9Y|GOOCV VP83T1ZUHROL,GOOG  160122P00510000,0.3250,1.3000,0.3250,0.9750,0,,0.8275209,-0.0162398,0.0002588,0.0767378,-0.1439924,-0.0081346
GOOCV 306QRTFE374EE|GOOCV VP83T1ZUHROL,GOOG  160129P00510000,0.6000,1.8000,0.5000,1.8000,0,,0.7974006,-0.0253351,0.0003411,0.1284383,-0.1760571,-0.0169499
GOOCV 307BG7E2MSYRQ|GOOCV VP83T1ZUHROL,GOOG  160219P00510000,0.3250,0.9250,0.2750,0.4500,0,,0.4925480,-0.0090178,0.0001733,0.0694800,-0.0340411,-0.0101409
GOOCV 30830Q0BCY39I|GOOCV VP83T1ZUHROL,GOOG  160318P00510000,1.4500,1.4500,1.4500,1.4500,0,63,1.4104446,-0.1677933,0.0004993,0.8943030,-0.8037000,-0.4110855
GOOCV 30GIAESZCIGP2|GOOCV VP83T1ZUHROL,GOOG  170120P00510000,13.2000,13.2000,13.2000,13.2000,0,83,0.7410754,-0.1745200,0.0004383,2.0393648,-0.1902261,-2.3007154
GOOCV 306CZK6EGLPWM|GOOCV VP83T1ZUHROL,GOOG  160115P00515000,0.1500,0.1500,0.1500,0.1500,0,268,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 307BG7G7DA4IU|GOOCV VP83T1ZUHROL,GOOG  160219P00515000,0.3750,0.9750,0.2750,0.5000,0,,0.4889494,-0.0099815,0.0001907,0.0759302,-0.0369255,-0.0112270
GOOCV 30830Q2G3F90M|GOOCV VP83T1ZUHROL,GOOG  160318P00515000,1.6000,1.6000,1.6000,1.6000,0,22,0.8916191,-0.1170556,0.0006186,0.7005153,-0.3975859,-0.2398763
GOOCV 30GIAEV42ZMG6|GOOCV VP83T1ZUHROL,GOOG  170120P00515000,13.8000,13.8000,13.8000,13.8000,0,209,1.3468021,-0.1607422,0.0002287,1.9341797,-0.3286943,-3.5209159
GOOCV 305Y7UPSCXKSM|GOOCV VP83T1ZUHROL,GOOG  151231P00520000,0.5000,5.0000,0.5000,1.7500,0,,0,0,0,0,0,0
GOOCV 30663FGPPJM2U|GOOCV VP83T1ZUHROL,GOOG  160108P00520000,0.5000,1.8000,0.5000,1.8000,0,,1.4550542,-0.0263734,0.0003680,0.0697656,-0.6339111,-0.0048513
GOOCV 306CZK49W2W7A|GOOCV VP83T1ZUHROL,GOOG  160115P00520000,0.0100,0.0100,0.0100,0.0100,47,239,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORU2M6BQ|GOOCV VP83T1ZUHROL,GOOG  160122P00520000,0.2750,1.4250,0.2750,0.4000,0,,0.6993091,-0.0085849,0.0001762,0.0441427,-0.0699861,-0.0042306
GOOCV 306QRTFE95GG6|GOOCV VP83T1ZUHROL,GOOG  160129P00520000,0.3750,0.9000,0.2750,0.4500,0,,0.6188185,-0.0094046,0.0001878,0.0548957,-0.0583814,-0.0061186
GOOCV 307BG7E2SRATI|GOOCV VP83T1ZUHROL,GOOG  160219P00520000,0.3500,0.3500,0.3500,0.3500,0,1,0.5291159,-0.0171994,0.0002821,0.1215094,-0.0639431,-0.0195356
GOOCV 30830Q0BIWFBA|GOOCV VP83T1ZUHROL,GOOG  160318P00520000,1.7000,1.7500,1.7000,1.7500,0,96,1.7210471,-0.1852876,0.0004356,0.9522057,-1.0444081,-0.5104297
GOOCV 30AKMEILVV2X2|GOOCV VP83T1ZUHROL,GOOG  160617P00520000,2.7000,2.7000,2.7000,2.7000,0,31,0.6795410,-0.1373762,0.0006166,1.1525544,-0.2282972,-0.6339447
GOOCV 30GIAESZIGSQU|GOOCV VP83T1ZUHROL,GOOG  170120P00520000,13.7000,13.7000,13.7000,13.7000,0,150,1.0392023,-0.1807569,0.0003195,2.0850376,-0.2731769,-3.0601270
GOOCV 30QGP4U4YBF5Y|GOOCV VP83T1ZUHROL,GOOG  180119P00520000,31.3100,31.3100,31.3100,31.3100,0,14,0.2511612,-0.0924416,0.0005978,1.8295964,-0.0285208,-1.7521609
GOOCV 306CZK6G452EE|GOOCV VP83T1ZUHROL,GOOG  160115P00525000,0.1500,0.1500,0.1500,0.1500,0,528,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 307BG7G90TH0M|GOOCV VP83T1ZUHROL,GOOG  160219P00525000,0.4000,1.0500,0.3000,0.5500,0,,0.4743161,-0.0111920,0.0002172,0.0838926,-0.0395670,-0.0125741
GOOCV 30830Q2HQYLIE|GOOCV VP83T1ZUHROL,GOOG  160318P00525000,1.8500,1.8500,1.8500,1.8500,0,18,0.8031916,-0.1101204,0.0006575,0.6706658,-0.3427486,-0.2199054
GOOCV 30GIAEV5QIYXY|GOOCV VP83T1ZUHROL,GOOG  170120P00525000,16.6000,16.6000,16.6000,16.6000,0,86,0.7244289,-0.1835969,0.0004629,2.1054443,-0.1917773,-2.4064524
GOOCV 305Y7UPSIVWUE|GOOCV VP83T1ZUHROL,GOOG  151231P00530000,0.5000,5.0000,0.5000,1.7500,0,,0,0,0,0,0,0
GOOCV 30663FGPVHY4M|GOOCV VP83T1ZUHROL,GOOG  160108P00530000,0.5000,5.0000,0.5000,1.8000,0,,1.3945203,-0.0274511,0.0003970,0.0721376,-0.6281700,-0.0050334
GOOCV 306CZK4A21892|GOOCV VP83T1ZUHROL,GOOG  160115P00530000,0.4000,0.4000,0.4000,0.4000,0,227,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORU8KIDI|GOOCV VP83T1ZUHROL,GOOG  160122P00530000,0.3000,1.4500,0.3000,0.4250,0,,0.6743249,-0.0093857,0.0001976,0.0477298,-0.0729612,-0.0046178
GOOCV 306QRTFEF3SHY|GOOCV VP83T1ZUHROL,GOOG  160129P00530000,0.3750,0.9500,0.2750,0.9500,0,,0.6592418,-0.0172670,0.0002982,0.0928500,-0.1051862,-0.0113321
GOOCV 307BG7E2YPMVA|GOOCV VP83T1ZUHROL,GOOG  160219P00530000,0.4500,1.1000,0.3250,0.5750,0,,0.4668024,-0.0118216,0.0002315,0.0879761,-0.0408304,-0.0132730
GOOCV 30830Q0BOURD2|GOOCV VP83T1ZUHROL,GOOG  160318P00530000,1.9000,1.9000,1.9000,1.9000,0,87,1.5802889,-0.1891331,0.0004805,0.9643774,-0.9709955,-0.4975366
GOOCV 30GIAESZOF4SM|GOOCV VP83T1ZUHROL,GOOG  170120P00530000,16.3000,16.3000,15.9000,15.9000,0,46,0.5194308,-0.1617967,0.0005956,1.9424436,-0.1264057,-1.8056754
GOOCV 306CZK6HROEW6|GOOCV VP83T1ZUHROL,GOOG  160115P00535000,0.4500,0.4500,0.4500,0.4500,0,167,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 307BG7GAOCTIE|GOOCV VP83T1ZUHROL,GOOG  160219P00535000,0.4750,1.1500,0.3500,0.6250,0,,0.4619190,-0.0128716,0.0002518,0.0947067,-0.0434887,-0.0144510
GOOCV 30830Q2JEHY06|GOOCV VP83T1ZUHROL,GOOG  160318P00535000,1.6000,1.6000,1.6000,1.6000,0,14,0.7134088,-0.1004810,0.0006928,0.6276545,-0.2847701,-0.1954720
GOOCV 30GIAEV7E2BFQ|GOOCV VP83T1ZUHROL,GOOG  170120P00535000,14.6900,14.6900,14.6900,14.6900,0,52,0.5413820,-0.1704535,0.0005910,2.0089423,-0.1362658,-1.9397245
GOOCV 305Y7UPSOU8W6|GOOCV VP83T1ZUHROL,GOOG  151231P00540000,0.5000,5.0000,0.5000,1.7500,0,,0,0,0,0,0,0
GOOCV 30663FGQ1GA6E|GOOCV VP83T1ZUHROL,GOOG  160108P00540000,0.2750,2.5250,0.2750,0.9250,0,,1.1939110,-0.0176782,0.0003199,0.0497575,-0.3709315,-0.0031901
GOOCV 306CZK4A7ZKAU|GOOCV VP83T1ZUHROL,GOOG  160115P00540000,0.1500,0.1500,0.1500,0.1500,0,98,3.7456806,-0.1978935,0.0004752,0.4347836,-5.4221456,-0.1029764
GOOCV 306JVORUEIUFA|GOOCV VP83T1ZUHROL,GOOG  160122P00540000,0.2750,0.9750,0.2750,0.9500,0,,0.7235628,-0.0180155,0.0003235,0.0838541,-0.1375315,-0.0089446
GOOCV 306QRTFEL24JQ|GOOCV VP83T1ZUHROL,GOOG  160129P00540000,0.4500,2.4500,0.3000,0.9750,0,,0.6330581,-0.0183574,0.0003272,0.0978291,-0.1064081,-0.0120199
GOOCV 307BG7E34NYX2|GOOCV VP83T1ZUHROL,GOOG  160219P00540000,0.7300,0.7300,0.7300,0.7300,0,7,0.7168145,-0.0694885,0.0006528,0.3809764,-0.2715967,-0.0829803
GOOCV 30830Q0BUT3EU|GOOCV VP83T1ZUHROL,GOOG  160318P00540000,1.7000,1.7000,1.7000,1.7000,0,72,1.3812710,-0.1893974,0.0005502,0.9652067,-0.8491048,-0.4659170
GOOCV 30AKMEIM7RR0M|GOOCV VP83T1ZUHROL,GOOG  160617P00540000,4.0000,4.0000,4.0000,4.0000,0,5,0.3614674,-0.0561664,0.0005967,0.5932867,-0.0622594,-0.2236549
GOOCV 30GIAESZUDGUE|GOOCV VP83T1ZUHROL,GOOG  170120P00540000,13.9000,13.9000,13.9000,13.9000,2,91,0.7170158,-0.1934630,0.0004830,2.1744813,-0.1958459,-2.5397735
GOOCV 30QGP4U5A839I|GOOCV VP83T1ZUHROL,GOOG  180119P00540000,30.3000,30.3000,30.3000,30.3000,0,11,0.2172014,-0.0870344,0.0006610,1.7494505,-0.0234015,-1.6048705
GOOCV 306CZK6JF7RDY|GOOCV VP83T1ZUHROL,GOOG  160115P00545000,0.3200,0.3200,0.3200,0.3200,0,151,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 307BG7GCBW606|GOOCV VP83T1ZUHROL,GOOG  160219P00545000,0.6000,0.6500,0.5000,0.6000,0,,0.4386561,-0.0130265,0.0002679,0.0956912,-0.0417152,-0.0145800
GOOCV 30830Q2L21AHY|GOOCV VP83T1ZUHROL,GOOG  160318P00545000,2.5500,2.5500,1.8500,1.8500,0,32,0.9257984,-0.1517072,0.0007121,0.8372275,-0.4931447,-0.3183389
GOOCV 30GIAEV91LNXI|GOOCV VP83T1ZUHROL,GOOG  170120P00545000,14.4000,14.4000,14.4000,14.4000,0,70,0.6101532,-0.1887869,0.0005591,2.1421171,-0.1638510,-2.2795684
GOOCV 305Y7UPSUSKXY|GOOCV VP83T1ZUHROL,GOOG  151231P00550000,0.5000,5.0000,0.5000,1.7500,0,,0,0,0,0,0,0
GOOCV 30663FGQ7EM86|GOOCV VP83T1ZUHROL,GOOG  160108P00550000,0.3000,2.5250,0.2750,0.9250,0,,1.1401391,-0.0184604,0.0003476,0.0516284,-0.3675260,-0.0033223
GOOCV 306CZK4ADXWCM|GOOCV VP83T1ZUHROL,GOOG  160115P00550000,0.0500,0.0500,0.0500,0.0500,0,520,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORUKH6H2|GOOCV VP83T1ZUHROL,GOOG  160122P00550000,0.2750,0.9500,0.2750,0.9500,0,,0.6910318,-0.0188113,0.0003514,0.0869987,-0.1362556,-0.0093144
GOOCV 306QRTFER0GLI|GOOCV VP83T1ZUHROL,GOOG  160129P00550000,0.4250,2.4750,0.3000,1.0000,0,,0.6070733,-0.0195268,0.0003596,0.1031056,-0.1075254,-0.0127561
GOOCV 307BG7E3AMAYU|GOOCV VP83T1ZUHROL,GOOG  160219P00550000,1.4000,1.4000,1.4000,1.4000,0,7,0.6875731,-0.0722306,0.0007011,0.3924740,-0.2683106,-0.0858764
GOOCV 30830Q0C0RFGM|GOOCV VP83T1ZUHROL,GOOG  160318P00550000,2.1000,2.1000,2.1000,2.1000,0,121,1.8277436,-0.2047872,0.0004359,1.0119398,-1.1784707,-0.5959862
GOOCV 30GIAET00BSW6|GOOCV VP83T1ZUHROL,GOOG  170120P00550000,15.0000,15.0000,15.0000,15.0000,0,196,1.1737349,-0.1862096,0.0002882,2.1240058,-0.3140741,-3.5910789
GOOCV 30QGP4U5G6FBA|GOOCV VP83T1ZUHROL,GOOG  180119P00550000,33.0000,33.0000,33.0000,33.0000,0,17,0.2395250,-0.1131691,0.0007261,2.1194038,-0.0312590,-2.1421947
GOOCV 306CZK6L2R3VQ|GOOCV VP83T1ZUHROL,GOOG  160115P00555000,0.2750,0.4000,0.2750,0.3000,0,97,3.5653476,-0.2070417,0.0005129,0.4466920,-5.3021741,-0.1054641
GOOCV 307BG7GDZFIHY|GOOCV VP83T1ZUHROL,GOOG  160219P00555000,2.5000,2.5000,2.5000,2.5000,0,1,0.4522037,-0.0199367,0.0003743,0.1377916,-0.0619093,-0.0224263
GOOCV 30830Q2MPKMZQ|GOOCV VP83T1ZUHROL,GOOG  160318P00555000,2.1000,2.3000,2.1000,2.3000,0,65,1.2483825,-0.1944505,0.0006187,0.9808874,-0.7795293,-0.4592832
GOOCV 30AKMEKX2JALI|GOOCV VP83T1ZUHROL,GOOG  160617P00555000,4.0000,4.0000,4.0000,4.0000,1,14,0.4504166,-0.1075834,0.0007834,0.9707122,-0.1269589,-0.4488782
GOOCV 30GIAEVAP50FA|GOOCV VP83T1ZUHROL,GOOG  170120P00555000,19.0000,20.2000,19.0000,19.8000,0,64,0.5642082,-0.1911528,0.0006093,2.1585716,-0.1524250,-2.2354159
GOOCV 305Y7UPT0QWZQ|GOOCV VP83T1ZUHROL,GOOG  151231P00560000,0.5000,5.0000,0.5000,1.8000,0,,0,0,0,0,0,0
GOOCV 30663FGQDCY9Y|GOOCV VP83T1ZUHROL,GOOG  160108P00560000,0.3000,2.4500,0.3000,0.9500,0,,1.0917708,-0.0196856,0.0003833,0.0545281,-0.3716813,-0.0035348
GOOCV 306CZK4AJW8EE|GOOCV VP83T1ZUHROL,GOOG  160115P00560000,0.1500,0.1500,0.1500,0.1500,0,417,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORUQFIIU|GOOCV VP83T1ZUHROL,GOOG  160122P00560000,0.3000,1.0000,0.3000,1.0000,0,,0.6644101,-0.0204219,0.0003919,0.0932845,-0.1404521,-0.0100930
GOOCV 306QRTFEWYSNA|GOOCV VP83T1ZUHROL,GOOG  160129P00560000,0.5000,1.1250,0.3000,1.0000,0,,0.5789599,-0.0204128,0.0003916,0.1070612,-0.1064596,-0.0132989
GOOCV 307BG7E3GKN0M|GOOCV VP83T1ZUHROL,GOOG  160219P00560000,0.6500,0.6500,0.6500,0.6500,0,38,1.1789059,-0.1700748,0.0007525,0.7222767,-0.8472712,-0.2316814
GOOCV 30830Q0C6PRIE|GOOCV VP83T1ZUHROL,GOOG  160318P00560000,2.2500,2.2500,2.2500,2.2500,0,52,1.0954313,-0.1871260,0.0006886,0.9580491,-0.6678138,-0.4194351
GOOCV 30AKMEIMJOF46|GOOCV VP83T1ZUHROL,GOOG  160617P00560000,4.3000,5.7500,3.6000,4.3750,0,,0.3215072,-0.0559183,0.0006685,0.5912194,-0.0550704,-0.2198761
GOOCV 30GIAET06A4XY|GOOCV VP83T1ZUHROL,GOOG  170120P00560000,21.0000,21.0000,20.7000,20.7000,0,188,1.1082558,-0.1950378,0.0003140,2.1852381,-0.3049030,-3.5784524
GOOCV 30QGP4U5M4RD2|GOOCV VP83T1ZUHROL,GOOG  180119P00560000,34.8000,34.8000,34.8000,34.8000,0,6,0.1704012,-0.0659134,0.0006818,1.4158241,-0.0146855,-1.1675187
GOOCV 306CZK6MQAGDI|GOOCV VP83T1ZUHROL,GOOG  160115P00565000,0.2750,0.2750,0.2750,0.2750,0,86,3.2200796,-0.2109308,0.0005741,0.4516151,-4.8411498,-0.1021760
GOOCV 307BG7GFMYUZQ|GOOCV VP83T1ZUHROL,GOOG  160219P00565000,0.8250,0.9250,0.5250,0.8500,0,,0.4199420,-0.0185057,0.0003783,0.1293385,-0.0539449,-0.0207097
GOOCV 30830Q2OD3ZHI|GOOCV VP83T1ZUHROL,GOOG  160318P00565000,3.1000,3.1000,3.1000,3.1000,0,539,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 30AKMEKYQ2N3A|GOOCV VP83T1ZUHROL,GOOG  160617P00565000,7.4600,7.4600,7.4600,7.4600,0,4,0.3079802,-0.0539186,0.0006780,0.5744474,-0.0512237,-0.2110016
GOOCV 30GIAEVCCOCX2|GOOCV VP83T1ZUHROL,GOOG  170120P00565000,21.8000,21.8000,21.5000,21.5000,0,26,0.3614465,-0.1472817,0.0008044,1.8254556,-0.0819975,-1.4757893
GOOCV 305Y7UPT6P91I|GOOCV VP83T1ZUHROL,GOOG  151231P00570000,0.2750,2.5250,0.2750,0.9000,0,,0,0,0,0,0,0
GOOCV 30663FGQJBABQ|GOOCV VP83T1ZUHROL,GOOG  160108P00570000,0.3000,2.4250,0.2750,0.9250,0,,1.0348295,-0.0202086,0.0004135,0.0557547,-0.3601998,-0.0036177
GOOCV 306CZK4APUKG6|GOOCV VP83T1ZUHROL,GOOG  160115P00570000,0.2500,0.2500,0.2500,0.2500,0,143,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORUWDUKM|GOOCV VP83T1ZUHROL,GOOG  160122P00570000,0.3250,2.2750,0.3250,1.0750,0,,0.6401203,-0.0225343,0.0004421,0.1013786,-0.1470362,-0.0111198
GOOCV 306QRTFF2X4P2|GOOCV VP83T1ZUHROL,GOOG  160129P00570000,0.4500,0.5500,0.3250,0.5000,0,,0.4962289,-0.0127259,0.0003048,0.0714203,-0.0608529,-0.0081927
GOOCV 307BG7E3MIZ2E|GOOCV VP83T1ZUHROL,GOOG  160219P00570000,3.1000,3.1000,3.1000,3.1000,0,8,0.6534892,-0.0845855,0.0008315,0.4424033,-0.2873031,-0.1002949
GOOCV 30830Q0CCO3K6|GOOCV VP83T1ZUHROL,GOOG  160318P00570000,1.8000,1.8000,1.8000,1.8000,25,100,1.5290013,-0.2166350,0.0005386,1.0458834,-1.0183054,-0.5706290
GOOCV 30AKMEIMPMR5Y|GOOCV VP83T1ZUHROL,GOOG  160617P00570000,5.0000,5.0000,5.0000,5.0000,13,30,0.5617032,-0.1604858,0.0008276,1.2787796,-0.2086868,-0.7118146
GOOCV 30GIAET0C8GZQ|GOOCV VP83T1ZUHROL,GOOG  170120P00570000,20.6700,20.6700,20.4900,20.4900,0,251,1.3744009,-0.1767422,0.0002382,2.0557742,-0.3558065,-4.0954973
GOOCV 306CZK6ODTSVA|GOOCV VP83T1ZUHROL,GOOG  160115P00575000,0.4000,0.4000,0.4000,0.4000,0,292,2.3157661,-0.1948001,0.0007613,0.4306512,-3.3192801,-0.0821878
GOOCV 307BG7GHAI7HI|GOOCV VP83T1ZUHROL,GOOG  160219P00575000,1.2000,1.2000,1.2000,1.2000,0,104,1.9268733,-0.2207414,0.0005396,0.8465071,-1.6241302,-0.3756048
GOOCV 30830Q2Q0NBZA|GOOCV VP83T1ZUHROL,GOOG  160318P00575000,2.5300,2.8500,2.5300,2.6900,0,82,1.3352698,-0.2156202,0.0006151,1.0430437,-0.8865019,-0.5304923
GOOCV 30AKMEL0DLZL2|GOOCV VP83T1ZUHROL,GOOG  160617P00575000,5.3000,5.3000,5.3000,5.3000,0,30,0.5511990,-0.1633283,0.0008531,1.2934879,-0.2070580,-0.7219675
GOOCV 30GIAEVE07PEU|GOOCV VP83T1ZUHROL,GOOG  170120P00575000,23.4000,23.4000,23.4000,23.4000,0,350,1.8833094,-0.1302111,0.0001419,1.6785381,-0.3974559,-4.7630960
GOOCV 305Y7UPTCNL3A|GOOCV VP83T1ZUHROL,GOOG  151231P00580000,0.2750,2.5250,0.2750,0.9000,0,,0,0,0,0,0,0
GOOCV 30663FGQP9MDI|GOOCV VP83T1ZUHROL,GOOG  160108P00580000,0.2750,1.7250,0.2750,0.9250,0,,0.9832664,-0.0211973,0.0004532,0.0580562,-0.3563574,-0.0037848
GOOCV 306CZK4AVSWHY|GOOCV VP83T1ZUHROL,GOOG  160115P00580000,0.3000,0.3000,0.3000,0.3000,0,540,3.7558760,-0.2251012,0.0005110,0.4688674,-5.8625843,-0.1197330
GOOCV 306JVORV2C6ME|GOOCV VP83T1ZUHROL,GOOG  160122P00580000,0.3500,1.5250,0.2750,1.0000,0,,0.6011479,-0.0224168,0.0004686,0.1009326,-0.1374516,-0.0110201
GOOCV 306QRTFF8VGQU|GOOCV VP83T1ZUHROL,GOOG  160129P00580000,1.0500,1.1000,1.0500,1.1000,0,8,0.8190521,-0.0882624,0.0008992,0.3478218,-0.4893081,-0.0604237
GOOCV 307BG7E3SHB46|GOOCV VP83T1ZUHROL,GOOG  160219P00580000,2.2000,2.2000,2.2000,2.2000,0,12,0.7049638,-0.1100626,0.0009352,0.5367735,-0.3760167,-0.1326826
GOOCV 30830Q0CIMFLY|GOOCV VP83T1ZUHROL,GOOG  160318P00580000,3.0000,3.0000,3.0000,3.0000,0,88,1.3715332,-0.2209011,0.0006072,1.0576853,-0.9233577,-0.5520201
GOOCV 30AKMEIMVL37Q|GOOCV VP83T1ZUHROL,GOOG  160617P00580000,8.9000,9.1000,8.9000,9.1000,0,5,0.3027426,-0.0661585,0.0008097,0.6742920,-0.0590200,-0.2593257
GOOCV 30GIAET0I6T1I|GOOCV VP83T1ZUHROL,GOOG  170120P00580000,19.6000,19.6000,19.6000,19.6000,0,194,1.0806879,-0.2057904,0.0003326,2.2567949,-0.3067508,-3.7295748
GOOCV 30QGP4U5Y1FGM|GOOCV VP83T1ZUHROL,GOOG  180119P00580000,49.7000,49.7000,49.2000,49.2000,0,4,0.1416908,-0.0554794,0.0007166,1.2372844,-0.0105392,-0.9611221
GOOCV 306CZK6Q1D5D2|GOOCV VP83T1ZUHROL,GOOG  160115P00585000,0.1000,0.1000,0.1000,0.1000,0,446,2.6791326,-0.2175241,0.0007025,0.4597750,-4.1000093,-0.0976055
GOOCV 307BG7GIY1JZA|GOOCV VP83T1ZUHROL,GOOG  160219P00585000,3.9000,3.9000,3.4000,3.4000,0,10,0.6514623,-0.1019226,0.0009573,0.5077813,-0.3286183,-0.1213456
GOOCV 30830Q2RO6OH2|GOOCV VP83T1ZUHROL,GOOG  160318P00585000,4.0000,4.0000,3.9000,4.0000,0,516,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 30AKMEL215C2U|GOOCV VP83T1ZUHROL,GOOG  160617P00585000,5.7000,5.7000,5.7000,5.7000,1,187,1.5536999,-0.2135944,0.0003572,1.5267379,-0.6926806,-1.6283277
GOOCV 30GIAEVFNR1WM|GOOCV VP83T1ZUHROL,GOOG  170120P00585000,25.4000,25.4000,25.4000,25.4000,0,68,0.5298553,-0.2126691,0.0006916,2.3008754,-0.1520742,-2.4531366
GOOCV 305Y7UPTILX52|GOOCV VP83T1ZUHROL,GOOG  151231P00590000,0.0600,0.0600,0.0100,0.0100,0,3,0,0,0,0,0,0
GOOCV 30663FGQV7YFA|GOOCV VP83T1ZUHROL,GOOG  160108P00590000,0.3000,2.4500,0.3000,0.9500,0,,0.9363685,-0.0227043,0.0005043,0.0615226,-0.3595977,-0.0040449
GOOCV 306CZK4B1R8JQ|GOOCV VP83T1ZUHROL,GOOG  160115P00590000,0.2000,0.2000,0.2000,0.2000,0,120,3.6957834,-0.2320057,0.0005282,0.4768921,-5.8673350,-0.1228259
GOOCV 306JVORV8AIO6|GOOCV VP83T1ZUHROL,GOOG  160122P00590000,0.2750,0.8000,0.2750,0.8000,0,,0.5497690,-0.0199953,0.0004652,0.0916297,-0.1140928,-0.0097743
GOOCV 306QRTFFETSSM|GOOCV VP83T1ZUHROL,GOOG  160129P00590000,2.0000,2.0000,1.9000,1.9000,0,7,0.7529284,-0.0853093,0.0009536,0.3390886,-0.4383999,-0.0578207
